0 0.91209	0.762928	0.14831	0.228606	0.123715
0.1 0.912091	0.762928	0.14831	0.228606	0.123715
0.2 0.91206	0.762902	0.148346	0.228593	0.12374
0.3 0.911985	0.762727	0.148565	0.228508	0.123936
0.4 0.911635	0.762221	0.149231	0.228256	0.124519
0.5 0.910857	0.761106	0.150692	0.227725	0.125842
0.6 0.909327	0.759096	0.153332	0.226816	0.128237
0.7 0.906868	0.755875	0.157525	0.225487	0.132073
0.8 0.903204	0.75115	0.1636	0.223767	0.137625
0.9 0.898217	0.74463	0.171822	0.221788	0.145162
1 0.891663	0.736067	0.182378	0.219786	0.154854
1.1 0.883412	0.725214	0.195395	0.218103	0.166889
1.2 0.873152	0.71185	0.210942	0.217176	0.181399
1.3 0.860609	0.695779	0.229046	0.217514	0.198563
1.4 0.84529	0.676818	0.249705	0.219688	0.218542
1.5 0.826717	0.654835	0.272892	0.22429	0.241511
1.6 0.80419	0.629771	0.298537	0.2319	0.26763
1.7 0.777058	0.601663	0.326511	0.243063	0.296996
1.8 0.744525	0.570711	0.356625	0.258231	0.329577
1.9 0.705948705948706	0.537267537267537	0.388571388571389	0.277712277712278	0.365161365161365
2 0.660726660726661	0.501953501953502	0.421909421909422	0.301604301604302	0.403298403298403
2.1 0.608616608616609	0.465582465582466	0.456075456075456	0.32967632967633	0.443228443228443
2.2 0.54981954981955	0.429177429177429	0.49039949039949	0.361358361358361	0.483882483882484
2.3 0.485151970303941	0.393913787827576	0.524136048272097	0.395583791167582	0.523874047748096
2.4 0.416322248966747	0.360952082856249	0.556588669766009	0.430780292340877	0.561696685090055
2.5 0.345837037511112	0.331370994112982	0.587118761356284	0.464923394770184	0.595798787396362
2.6 0.277202108808435	0.305837223348893	0.615425461701847	0.495520982083928	0.624990499962
2.7 0.214347071735359	0.284657423287116	0.641468207341037	0.519895599477997	0.648661243306217
2.8 0.161408968453811	0.267452604715628	0.665674994049964	0.535426212557275	0.667114002684016
2.9 0.121673851716962	0.253458774211419	0.688653820576744	0.54000878006146	0.681739772178405
3 0.0970301792112545	0.241476690336832	0.711125977881845	0.532496727477092	0.694881864173049
3.1 0.0869484955879647	0.230544844358755	0.733475867806942	0.513108104864839	0.709558676469412
3.2 0.0884619961579654	0.219984979864819	0.755522799705197	0.483718353465181	0.728663557972022
3.3 0.0963840638406384	0.210020100201002	0.776166761667617	0.447806478064781	0.754261542615426
3.4 0.104635150986661	0.2016532181854	0.793442727870007	0.410231512546638	0.786674653421188
3.5 0.107894294731537	0.1965273583283	0.804829657955895	0.376392516710201	0.824146889762677
3.6 0.103507345595493	0.196341552440182	0.807882502472532	0.3514785692214	0.862827216753818
3.7 0.0925370955193373	0.202114829607615	0.801057214801007	0.33938975145652	0.897492564895909
3.8 0.0798367975519633	0.213608204123062	0.784422766341495	0.34199912998695	0.92280184202763
3.9 0.0724395590329445	0.229011664186627	0.760027160434567	0.358783740539849	0.934521952351238
4 0.0771390113631932	0.245206168504865	0.731727439366469	0.38699057883984	0.930683821624968
4.1 0.0977497594956709	0.258527653497763	0.704370678672216	0.422339602112838	0.911988415791484
4.2 0.133344666893338	0.26572531450629	0.682678653573071	0.460041200824017	0.881553631072621
4.3 0.177971737406486	0.264950563961843	0.670030070631483	0.495879413467683	0.844023724498215
4.4 0.22237589226963	0.256232637118017	0.667608687391123	0.527052595157093	0.804448697871353
4.5 0.25642689781865	0.241434552994719	0.674179506128641	0.552548708620298	0.76718364522384
4.6 0.272422538140915	0.223689368544845	0.686485475651416	0.57302075249806	0.735281646759522
4.7 0.266774402585662	0.206443954654912	0.700149803595286	0.590218165235966	0.710314047537141
4.8 0.241147028675717	0.192629815745394	0.710837770944274	0.606196154903873	0.692625315632891
4.9 0.201418236874159	0.183957782902355	0.715193595033471	0.622569186798857	0.681845727988928
5 0.156180216865855	0.180841882730834	0.711416208237622	0.640009280250567	0.677231285244702
5.1 0.114567093311519	0.182491927282037	0.699490886253929	0.657913763671619	0.67810630887034
5.2 0.0844063633781746	0.187569251939054	0.680933066125852	0.674730892464989	0.683704143716024
5.3 0.0711729640159564	0.194592643186652	0.658140086062496	0.688129955768717	0.693313106080076
5.4 0.077396621898657	0.202614078422353	0.633870016100483	0.695805874176225	0.70581117433523
5.5 0.102996192881979	0.21135255192911	0.61058292807077	0.695631564578502	0.719884316413809
5.6 0.145847667125348	0.221451086434766	0.590102883292265	0.686524968799002	0.733303465710903
5.7 0.20246068120248	0.234047723574878	0.573493925299535	0.668192050337661	0.74369154182088
5.8 0.268800139204733	0.250915531128058	0.560884070058382	0.641517811605595	0.748098435346802
5.9 0.340672264201511	0.273600849630587	0.551796864687129	0.608246896888288	0.743804776971971
6 0.4144047473804	0.303519533742282	0.545259719869355	0.570918694910407	0.72806766657133
6.1 0.486640465618625	0.341267650706028	0.540226609064363	0.532254290171607	0.699213968558742
6.2 0.554635849341522	0.386729629374063	0.535771038154641	0.495063287721372	0.656528230713921
6.3 0.616153959236084	0.438834625227386	0.531105961980213	0.461740701812985	0.601022248045658
6.4 0.669446141753229	0.495651278215189	0.526049828541256	0.434164142371261	0.535141292205902
6.5 0.713227227497512	0.554620504127727	0.520536629514623	0.413379735885474	0.463227477511263
6.6 0.746582794967698	0.612910774646479	0.514905894353661	0.399828989739384	0.390688441306478
6.7 0.769360008400546	0.667693400071005	0.509336106846945	0.393172556216154	0.323627035757324
6.8 0.781973520119929	0.716781891514297	0.503817771061745	0.392730883892756	0.267633001943138
6.9 0.785865511644397	0.758669417545151	0.498002346180656	0.39738059830607	0.226812464559771
7 0.783209006347527	0.792876808775128	0.49097975131936	0.406050702208283	0.202875838694612
7.1 0.776840138772351	0.819794961751596	0.48178887921025	0.417546161608383	0.194557315601088
7.2 0.769625884084872	0.840224661567511	0.469422064518194	0.430761353089897	0.19812502000192
7.3 0.763872678885925	0.855115076852916	0.453612722110377	0.444475781005444	0.208159440422363
7.4 0.760594665413196	0.864726119873186	0.434921841402554	0.457452319755173	0.219504145456
7.5 0.759264593222	0.868636499106895	0.415155988406632	0.468296258958557	0.228760993797268
7.6 0.757894494706333	0.865429044059551	0.396877006502819	0.4757369428548	0.235714700052207
7.7 0.75398327977621	0.853342494551775	0.382998938858868	0.478721669982108	0.243434376772111
7.8 0.745559123836461	0.83086215156337	0.375853995413353	0.47684823560122	0.257215267352697
7.9 0.732511876781517	0.797598639795969	0.37644446667	0.470558583787568	0.282483372505876
8 0.717033291260019	0.754934279616179	0.383887654249371	0.461310887120165	0.322485952780539
8.1 0.703490779469392	0.706219232392577	0.395512655100747	0.451406933550969	0.376455491611608
8.2 0.697022584907189	0.656483571657897	0.407457490145795	0.44354373306582	0.439195980904697
8.3 0.702073075226616	0.611643707511059	0.415694240657559	0.440174671615562	0.502051871388721
8.4 0.720487451640908	0.577381547730973	0.417178429544754	0.442848255472029	0.555133365072634
8.5 0.750901674924935	0.558203291438539	0.410717679229771	0.451705630892393	0.589902441073568
8.6 0.788625725145029	0.556542308461692	0.397376475295059	0.465257051410282	0.601363272654531
8.7 0.826799320660056	0.572563948173324	0.380267335071025	0.480661016169331	0.589098354260978
8.8 0.858027185708999	0.604241890797067	0.363839406275318	0.494179777753328	0.55708298742736
8.9 0.875853308461319	0.647728261576239	0.352950884440155	0.502109953640033	0.51240216646579
9 0.876163879889696	0.69833593556989	0.351753033914427	0.50134379429095	0.463424489963302
9.1 0.857525085619179	0.750916205229971	0.362994310725603	0.490299827161284	0.417926615561886
9.2 0.821194232284961	0.800865597356197	0.387524355553066		
